ID,assists,bonus,bps,CS,creativity,Gc,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,xG,expected_assists,expected_goal_involvements,xGc,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,added,chance_of_playing_next_round,chance_of_playing_this_round,code,event_points,form,news,news_added,news_return,news_updated,squad_number,total_points,web_name,position,team,name
538,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.350910Z,,,514613,0,0.0,,,,,,0,Johnson,DEF,Sunderland,Zak Johnson
539,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.353475Z,100.0,100.0,167512,0,0.0,,2025-07-21T10:00:05.068622Z,,,,0,O'Nien,DEF,Sunderland,Luke O'Nien
540,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.356126Z,,,465702,0,0.0,,,,,,0,Pembele,DEF,Sunderland,Timothée Pembélé
541,1,0,90,2,30.3,11,0,19.6,139.6,842,0,0,0,1,0,25.0,3,10,0.10,0.07,0.17,12.31,48,35,20,68,2025-07-20T23:14:22.358777Z,100.0,100.0,434399,4,1.8,,2025-09-21T22:30:06.385468Z,,,,23,Reinildo,DEF,Sunderland,Reinildo Mandava
542,0,0,11,0,2.4,2,0,3.6,33.6,133,0,0,0,0,0,0.0,0,1,0.00,0.01,0.01,1.33,8,6,4,12,2025-07-20T23:14:22.361412Z,0.0,0.0,519634,0,0.0,has joined Wolfsburg on loan for the rest of the season.,2025-09-02T13:40:22.421351Z,,,,2,Seelt,DEF,Sunderland,Jenson Seelt
543,1,0,40,2,79.1,5,0,11.5,28.4,298,0,0,0,0,0,8.0,1,4,0.14,0.26,0.40,3.83,5,8,4,17,2025-07-20T23:14:22.364052Z,,,535818,0,0.5,,,,,,15,Adingra,MID,Sunderland,Simon Adingra
544,1,0,23,2,31.0,2,0,8.0,10.6,345,0,0,0,0,0,45.0,1,4,0.50,0.08,0.58,3.87,6,8,1,15,2025-07-20T23:14:22.366635Z,0.0,0.0,547027,0,0.0,Groin Injury - Expected back 14 Dec,2025-09-21T22:30:06.402407Z,,,,12,Diarra,MID,Sunderland,Habib Diarra
545,0,0,4,0,7.3,1,0,1.4,1.8,27,0,0,0,0,0,5.0,0,0,0.03,0.02,0.05,0.66,0,1,0,1,2025-07-20T23:14:22.369242Z,0.0,0.0,124165,0,0.0,has joined Birmingham City on loan for the rest of the season.,2025-09-02T13:33:32.438579Z,,,,1,Roberts,MID,Sunderland,Patrick Roberts
546,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.371910Z,0.0,0.0,626844,0,0.0,has joined Cracovia on loan for the rest of the season.,2025-09-08T09:11:30.805435Z,,,,0,Aleksić,MID,Sunderland,Milan Aleksić
547,2,6,160,2,217.9,11,2,52.5,222.4,866,0,0,0,0,0,85.0,1,10,1.83,0.88,2.71,12.90,26,47,25,98,2025-07-20T23:14:22.374494Z,100.0,100.0,484420,13,5.8,,2025-09-13T21:30:08.349570Z,,,,49,E.Le Fée,MID,Sunderland,Enzo Le Fée
548,0,0,1,0,4.4,0,0,0.8,1.4,27,0,0,0,0,0,2.0,1,0,0.00,0.21,0.21,0.17,2,2,0,4,2025-07-20T23:14:22.381362Z,100.0,75.0,461199,0,0.0,,2025-08-10T23:30:07.214806Z,,,,0,Mundle,MID,Sunderland,Romaine Mundle
549,0,0,7,0,0.0,0,0,0.2,2.0,2,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.20,2,0,0,2,2025-07-20T23:14:22.384111Z,,,223336,0,0.0,,,,,,2,Neil,MID,Sunderland,Dan Neil
550,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.386795Z,,,215460,0,0.0,,,,,,0,Poveda,MID,Sunderland,Ian Poveda-Ocampo
551,0,0,23,1,25.6,0,0,4.3,9.0,186,0,0,0,0,0,7.0,0,3,0.12,0.06,0.18,1.29,2,6,4,12,2025-07-20T23:14:22.389431Z,,,554197,0,0.0,,,,,,8,Rigg,MID,Sunderland,Chris Rigg
552,0,0,158,4,138.1,13,0,30.1,130.8,1163,0,0,0,0,0,31.0,4,13,0.12,0.70,0.82,16.54,41,39,17,97,2025-07-20T23:14:22.392104Z,100.0,100.0,577669,2,2.8,,2025-10-14T21:30:07.514008Z,,,,30,Sadiki,MID,Sunderland,Noah Sadiki
553,2,2,105,4,93.5,6,1,26.9,83.6,675,0,0,0,0,0,97.0,0,7,1.16,0.33,1.48,10.58,8,24,5,37,2025-07-20T23:14:22.394765Z,,,549912,2,1.2,,,,,,37,Talbi,MID,Sunderland,Chemsdine Talbi
554,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.397342Z,,,477851,0,0.0,,,,,,0,Ba,MID,Sunderland,Abdoullah Ba
555,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.399999Z,0.0,0.0,171422,0,0.0,has joined Middlesbrough on loan for the rest of the season.,2025-09-02T13:31:41.354124Z,,,,0,Browne,MID,Sunderland,Alan Browne
556,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.402652Z,0.0,0.0,458297,0,0.0,Has joined AS Saint-Etienne permanently.,2025-08-14T14:03:00.702056Z,,,,0,Ekwah,MID,Sunderland,Pierre Ekwah Elimby
557,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.405315Z,,,547410,0,0.0,,,,,,0,H.Jones,MID,Sunderland,Harrison Jones
558,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.407939Z,,,493837,0,0.0,,,,,,0,Matete,MID,Sunderland,Jay Matete
559,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.410553Z,0.0,0.0,500696,0,0.0,has joined Minnesota United permanently.,2025-09-22T21:19:57.157510Z,,,,0,Triantis,MID,Sunderland,Nectarios Triantis
560,0,7,152,4,19.9,10,4,41.8,139.8,795,0,0,0,0,0,259.0,0,10,2.60,0.05,2.65,11.74,10,9,5,24,2025-07-20T23:14:22.413529Z,,,437505,2,2.0,,,,,,45,Isidor,FWD,Sunderland,Wilson Isidor
561,0,2,58,2,24.6,1,1,12.3,48.2,261,0,0,0,0,0,52.0,0,3,0.47,0.06,0.53,3.45,2,4,1,7,2025-07-20T23:14:22.416790Z,,,564406,0,0.5,,,,,,17,Mayenda,FWD,Sunderland,Eliezer Mayenda Dossou
562,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.419773Z,,,611975,0,0.0,,,,,,0,Abdullahi,FWD,Sunderland,Ahmed Abdullahi
563,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.422412Z,0.0,0.0,551153,0,0.0,has joined Moreirense on loan for the rest of the season.,2025-09-22T21:17:57.534387Z,,,,0,Luís Hemir,FWD,Sunderland,Luís Hemir Silva Semedo
564,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.425040Z,0.0,0.0,440955,0,0.0,has joined Arka on loan for the rest of the season.,2025-09-05T08:56:38.449926Z,,,,0,Rusyn,FWD,Sunderland,Nazarii Rusyn
565,0,5,220,4,0.1,16,0,31.9,318.4,1170,0,0,0,0,39,0.0,0,13,0.00,0.01,0.01,17.37,16,107,0,0,2025-07-20T23:14:22.427654Z,,,184254,1,1.0,,,,,,49,Vicario,GK,Tottenham,Guglielmo Vicario
566,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.430316Z,,,214572,0,0.0,,,,,,0,Austin,GK,Tottenham,Brandon Austin
567,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.433066Z,,,485055,0,0.0,,,,,,0,Kinsky,GK,Tottenham,Antonín Kinský
568,2,2,200,4,258.3,10,0,50.2,208.6,965,0,0,0,0,0,34.0,2,11,0.17,1.67,1.84,12.86,50,47,19,69,2025-07-20T23:14:22.435875Z,,,441164,1,1.0,,,,,,47,Pedro Porro,DEF,Tottenham,Pedro Porro Sauceda
569,1,3,144,3,30.4,10,0,31.1,209.0,837,0,0,0,0,0,73.0,5,9,0.41,0.26,0.67,12.70,54,35,24,78,2025-07-20T23:14:22.438704Z,100.0,0.0,221632,0,0.7,,2025-11-24T11:30:07.057126Z,,,,35,Romero,DEF,Tottenham,Cristian Romero
570,0,1,61,1,5.4,8,0,11.6,106.2,392,0,0,0,0,0,4.0,3,5,0.00,0.08,0.08,5.74,45,18,7,52,2025-07-20T23:14:22.441933Z,,,135720,3,1.0,,,,,,15,Danso,DEF,Tottenham,Kevin Danso
571,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.444664Z,100.0,100.0,115556,0,0.0,,2025-10-14T13:00:06.756853Z,,,,0,Davies,DEF,Tottenham,Ben Davies
572,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.447444Z,50.0,50.0,493125,0,0.0,Lack of match fitness - 50% chance of playing,2025-07-21T10:00:05.088977Z,,,,0,Dragusin,DEF,Tottenham,Radu Drăgușin
573,0,0,97,4,56.9,11,0,18.8,99.0,835,0,0,0,0,0,34.0,2,10,0.18,0.22,0.40,13.42,29,32,15,44,2025-07-20T23:14:22.450316Z,,,232859,0,0.3,,,,,,31,Spence,DEF,Tottenham,Djed Spence
574,1,0,53,0,96.2,11,0,25.6,105.0,515,0,0,0,0,0,55.0,1,5,0.10,0.31,0.41,8.32,16,33,11,27,2025-07-20T23:14:22.453054Z,100.0,100.0,487053,0,1.3,,2025-10-20T00:30:10.028354Z,,,,12,Udogie,DEF,Tottenham,Destiny Udogie
575,0,5,203,4,35.3,16,3,43.7,278.2,1159,0,0,0,0,0,123.0,3,13,1.91,0.27,2.18,17.37,63,48,15,78,2025-07-20T23:14:22.455685Z,,,491279,0,0.3,,,,,,58,Van de Ven,DEF,Tottenham,Micky van de Ven
576,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.458363Z,0.0,0.0,548308,0,0.0,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,,,,0,Phillips,DEF,Tottenham,Ashley Phillips
577,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.461064Z,50.0,50.0,553299,0,0.0,Lack of match fitness - 50% chance of playing,2025-08-10T23:30:07.262578Z,,,,0,Takai,DEF,Tottenham,Takai Kōta
578,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.463792Z,0.0,0.0,610799,0,0.0,has joined Hamburger SV on loan for the rest of the season.,2025-09-02T13:17:42.706711Z,,,,0,Vuskovic,DEF,Tottenham,Luka Vušković
579,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.466490Z,0.0,0.0,85971,0,0.0,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,,,,0,Son,MID,Tottenham,Son Heung-min
580,0,2,103,3,68.9,3,2,25.5,121.8,479,0,0,0,0,0,64.0,2,5,0.96,0.25,1.21,8.24,15,10,11,36,2025-07-20T23:14:22.469169Z,,,242898,0,0.7,,,,,,29,Johnson,MID,Tottenham,Brennan Johnson
581,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.471896Z,0.0,0.0,172780,0,0.0,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052Z,,,,0,Maddison,MID,Tottenham,James Maddison
582,5,5,173,4,299.8,14,2,77.1,257.2,1042,0,0,0,0,0,215.0,3,12,1.50,1.43,2.93,16.05,4,59,21,84,2025-07-20T23:14:22.474539Z,100.0,100.0,460842,8,3.3,,2025-11-05T15:30:08.650723Z,,,,55,Kudus,MID,Tottenham,Mohammed Kudus
583,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.477283Z,0.0,0.0,445044,0,0.0,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,,,,0,Kulusevski,MID,Tottenham,Dejan Kulusevski
584,0,2,69,1,10.3,3,2,14.5,75.4,251,0,0,0,0,0,59.0,0,3,0.47,0.05,0.52,2.23,2,11,5,18,2025-07-20T23:14:22.479967Z,,,511499,1,2.3,,,,,,24,Tel,MID,Tottenham,Mathys Tel
585,1,3,151,2,106.4,12,1,32.0,151.2,750,0,0,0,0,0,61.0,2,9,0.34,0.54,0.88,12.09,30,50,17,97,2025-07-20T23:14:22.482566Z,,,202993,1,1.0,,,,,,37,Bentancur,MID,Tottenham,Rodrigo Bentancur
586,2,0,106,2,56.9,5,1,27.6,117.6,485,0,0,0,0,0,100.0,1,6,0.63,0.26,0.89,5.29,11,22,15,48,2025-07-20T23:14:22.485237Z,100.0,100.0,570526,5,1.7,,2025-11-01T22:00:08.633383Z,,,,29,Bergvall,MID,Tottenham,Lucas Bergvall
587,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.487978Z,0.0,0.0,227127,0,0.0,Ankle injury - Unknown return date,2025-08-22T13:47:04.343594Z,,,,0,Bissouma,MID,Tottenham,Yves Bissouma
588,1,3,76,0,109.9,9,0,27.3,66.8,471,0,0,0,0,0,97.0,0,4,0.79,0.63,1.42,6.09,7,19,4,30,2025-07-20T23:14:22.490604Z,100.0,100.0,550839,1,3.3,,2025-10-23T14:00:09.078476Z,,,,22,Odobert,MID,Tottenham,Wilson Odobert
589,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.493356Z,0.0,0.0,235674,0,0.0,has joined Villarreal CF on loan for the rest of the season.,2025-09-02T13:17:42.731308Z,,,,0,Solomon,MID,Tottenham,Manor Solomon
590,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.496089Z,0.0,0.0,436234,0,0.0,has joined Girona permanently.,2025-09-22T09:26:56.310666Z,,,,0,Bryan,MID,Tottenham,Bryan Gil Salvatierra
591,0,0,25,1,15.3,2,0,3.0,9.0,130,0,0,0,0,0,5.0,0,2,0.02,0.06,0.08,1.21,5,10,1,16,2025-07-20T23:14:22.498695Z,100.0,100.0,547701,1,0.3,,2025-10-31T09:00:09.658347Z,,,,5,Gray,MID,Tottenham,Archie Gray
592,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.501329Z,0.0,0.0,499721,0,0.0,Has joined Rangers on loan for the rest of the season.,2025-08-11T01:19:38.328172Z,,,,0,Moore,MID,Tottenham,Mikey Moore
593,2,0,145,3,68.1,5,2,28.9,143.6,607,0,0,0,0,0,77.0,0,6,0.74,0.38,1.12,10.45,26,34,10,70,2025-07-20T23:14:22.503969Z,100.0,100.0,482442,1,1.3,,2025-11-20T12:00:10.388229Z,,,,39,P.M.Sarr,MID,Tottenham,Pape Matar Sarr
594,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.506650Z,0.0,0.0,623095,0,0.0,Has joined Portsmouth on loan for the rest of the season.,2025-08-11T01:24:33.782871Z,,,,0,Min-hyeok,MID,Tottenham,Yang Min-hyeok
595,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.509384Z,,,499726,0,0.0,,,,,,0,Olusesi,MID,Tottenham,Callum Olusesi
596,0,0,10,0,0.3,0,0,3.1,6.0,31,0,0,0,0,0,25.0,0,0,0.20,0.00,0.20,0.22,2,0,1,3,2025-07-20T23:14:22.512025Z,0.0,0.0,154566,0,0.0,Ankle injury - Unknown return date,2025-09-12T16:30:09.183639Z,,,,2,Solanke,FWD,Tottenham,Dominic Solanke-Mitchell
597,2,7,213,2,78.1,13,5,58.8,236.2,780,0,0,0,0,0,274.0,2,8,2.29,0.64,2.93,11.53,24,23,8,55,2025-07-20T23:14:22.514932Z,,,212319,1,4.3,,,,,,51,Richarlison,FWD,Tottenham,Richarlison de Andrade
598,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.517531Z,0.0,0.0,552427,0,0.0,Has joined Oxford United on loan for the rest of the season.,2025-08-11T01:18:54.659436Z,,,,0,Lankshear,FWD,Tottenham,Will Lankshear
599,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.520206Z,,,490145,0,0.0,,,,,,0,Scarlett,FWD,Tottenham,Dane Scarlett
600,1,2,124,0,10.0,16,0,31.2,302.0,810,0,0,0,0,37,0.0,0,9,0.00,0.00,0.00,16.48,14,72,0,0,2025-07-20T23:14:22.527037Z,,,84182,2,4.0,,,,,,26,Areola,GK,West Ham,Alphonse Areola
601,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.529710Z,0.0,0.0,82143,0,0.0,has joined Aris Limassol permanently.,2025-09-11T13:43:36.667461Z,,,,0,Foderingham,GK,West Ham,Wes Foderingham
602,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.532380Z,,,483364,0,0.0,,,,,,0,Hegyi,GK,West Ham,Krisztián Hegyi
603,4,1,101,1,150.5,26,0,42.8,232.4,1125,0,0,0,0,0,45.0,1,12,0.22,0.80,1.02,20.45,70,51,16,86,2025-07-20T23:14:22.535044Z,,,613804,1,1.8,,,,,,35,Diouf,DEF,West Ham,El Hadji Malick Diouf
604,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.537687Z,0.0,0.0,109533,0,0.0,has joined Marseille permanently.,2025-09-02T13:30:06.113081Z,,,,0,Emerson,DEF,West Ham,Emerson Palmieri dos Santos
605,0,0,59,1,42.6,25,0,35.6,265.8,1080,0,0,0,0,0,47.0,3,12,0.53,0.21,0.74,20.68,97,33,12,109,2025-07-20T23:14:22.540380Z,,,214048,0,1.5,,,,,,23,Kilman,DEF,West Ham,Maximilian Kilman
606,0,0,66,1,3.1,11,0,20.9,149.2,585,0,0,0,0,0,57.0,1,6,0.42,0.05,0.47,9.57,63,23,6,69,2025-07-20T23:14:22.543085Z,100.0,50.0,233963,3,0.8,,2025-10-23T14:00:09.099071Z,,,,20,Mavropanos,DEF,West Ham,Konstantinos Mavropanos
607,0,0,-1,0,3.9,8,0,5.1,39.0,180,0,0,0,0,0,8.0,0,2,0.10,0.03,0.13,3.42,14,8,1,15,2025-07-20T23:14:22.545808Z,0.0,0.0,210494,0,0.0,has joined Marseille permanently.,2025-09-02T12:20:05.254985Z,,,,3,N.Aguerd,DEF,West Ham,Nayef Aguerd
608,0,0,-2,0,1.2,3,0,0.9,8.0,69,0,0,0,0,0,0.0,0,2,0.00,0.01,0.01,2.14,4,1,1,5,2025-07-20T23:14:22.548566Z,0.0,0.0,536109,0,0.0,Shoulder injury - Expected back 27 Dec,2025-10-25T09:30:08.953324Z,,,,1,Scarles,DEF,West Ham,Ollie Scarles
609,1,0,56,0,28.2,16,0,19.0,155.8,666,0,0,0,0,0,6.0,2,8,0.00,0.17,0.17,12.93,47,33,14,61,2025-07-20T23:14:22.551261Z,,,462116,1,2.8,,,,,,13,Todibo,DEF,West Ham,Jean-Clair Todibo
610,1,0,31,0,99.3,20,0,24.2,125.4,741,0,0,0,0,0,16.0,1,8,0.00,0.37,0.37,15.22,53,22,9,62,2025-07-20T23:14:22.553913Z,100.0,100.0,214590,1,3.2,,2025-09-18T14:00:08.212742Z,,,,17,Wan-Bissaka,DEF,West Ham,Aaron Wan-Bissaka
611,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.556530Z,0.0,0.0,518438,0,0.0,Has joined Swansea City on loan for the rest of the season.,2025-08-11T01:20:17.436361Z,,,,0,Casey,DEF,West Ham,Kaelan Casey
612,1,5,199,1,255.8,24,3,65.4,263.0,1042,0,0,0,1,0,136.0,5,12,1.88,1.27,3.15,16.49,22,60,27,109,2025-07-20T23:14:22.559167Z,0.0,100.0,224024,-1,3.0,Suspended until 07 Dec,2025-11-30T22:30:09.703888Z,,,,44,L.Paquetá,MID,West Ham,Lucas Tolentino Coelho de Lima
613,1,3,109,1,20.8,17,2,34.7,147.2,462,0,0,0,1,0,178.0,0,5,2.28,0.02,2.30,11.82,32,14,6,52,2025-07-20T23:14:22.561831Z,100.0,100.0,215439,1,5.0,,2025-09-13T21:30:08.395458Z,,,,28,Souček,MID,West Ham,Tomáš Souček
614,0,0,82,1,176.3,11,0,23.9,56.6,414,0,0,0,0,0,6.0,0,5,0.13,0.91,1.04,7.27,9,9,4,22,2025-07-20T23:14:22.564478Z,,,101178,0,0.0,,,,,,11,Ward-Prowse,MID,West Ham,James Ward-Prowse
615,3,0,91,0,84.5,13,0,26.3,77.8,639,0,0,0,0,0,100.0,3,8,0.84,0.46,1.30,11.03,19,30,10,59,2025-07-20T23:14:22.567131Z,75.0,75.0,450070,0,1.8,Knock - 75% chance of playing,2025-11-28T19:00:08.821232Z,,,,23,Summerville,MID,West Ham,Crysencio Summerville
616,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.569798Z,0.0,0.0,213999,0,0.0,Has joined Fenerbahçe on loan for the rest of the season.,2025-08-26T13:45:35.073930Z,,,,0,Álvarez,MID,West Ham,Edson Álvarez Velázquez
617,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.572400Z,0.0,0.0,149519,0,0.0,has joined Genoa on loan for the rest of the season.,2025-09-02T12:21:17.687537Z,,,,0,Cornet,MID,West Ham,Maxwel Cornet
618,0,0,14,0,2.5,2,0,0.8,3.4,89,0,0,0,0,0,2.0,0,1,0.03,0.03,0.06,0.97,1,4,0,5,2025-07-20T23:14:22.575024Z,,,197024,0,0.0,,,,,,3,G.Rodriguez,MID,West Ham,Guido Rodríguez
619,0,0,11,0,14.5,2,0,2.5,9.2,121,0,0,0,0,0,4.0,0,1,0.07,0.03,0.10,1.82,2,8,1,11,2025-07-20T23:14:22.577596Z,100.0,100.0,577114,1,0.5,,2025-08-21T14:30:06.529194Z,,,,5,L.Guilherme,MID,West Ham,Luis Guilherme Lira dos Santos
620,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.580228Z,100.0,100.0,490885,0,0.0,,2025-10-02T14:30:07.920085Z,,,,0,Earthy,MID,West Ham,George Earthy
621,0,0,45,0,38.3,4,0,7.0,29.6,149,0,0,0,0,0,2.0,0,2,0.00,0.09,0.09,3.65,2,13,6,21,2025-07-20T23:14:22.582872Z,,,229384,0,0.0,,,,,,8,Irving,MID,West Ham,Andy Irving
622,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.585480Z,0.0,0.0,518442,0,0.0,has joined Stevenage on loan for the rest of the season.,2025-09-02T12:14:36.944075Z,,,,0,Orford,MID,West Ham,Lewis Orford
623,0,0,86,0,84.4,8,0,15.9,73.6,459,0,0,0,0,0,2.0,0,4,0.00,0.16,0.16,8.01,20,18,13,51,2025-07-20T23:14:22.588067Z,100.0,100.0,490142,2,2.5,,2025-11-14T12:00:07.935476Z,,,,14,Potts,MID,West Ham,Freddie Potts
624,1,9,230,1,201.5,27,3,74.0,239.2,1170,0,0,0,0,0,298.0,0,13,1.68,1.31,2.99,21.92,21,50,12,83,2025-07-20T23:14:22.590668Z,,,178186,2,2.5,,,,,,52,Bowen,FWD,West Ham,Jarrod Bowen
625,0,0,28,1,85.1,11,0,23.8,26.0,407,0,0,0,0,0,130.0,0,5,0.93,0.21,1.14,8.59,7,10,2,19,2025-07-20T23:14:22.593291Z,100.0,100.0,91889,1,0.5,,2025-10-14T13:00:06.800734Z,,,,12,Füllkrug,FWD,West Ham,Niclas Füllkrug
626,0,0,0,0,0.1,2,0,0.8,1.2,58,0,0,0,0,0,7.0,0,0,0.13,0.00,0.13,1.55,2,1,0,3,2025-07-20T23:14:22.596034Z,,,565431,0,0.0,,,,,,2,Marshall,FWD,West Ham,Callum Marshall
627,0,0,102,0,0.1,17,0,24.9,248.8,810,0,0,0,0,31,0.0,0,9,0.00,0.01,0.01,12.62,13,82,1,0,2025-07-20T23:14:22.598634Z,,,101982,3,2.0,,,,,,19,Johnstone,GK,Wolverhampton,Sam Johnstone
628,0,0,7,0,10.0,11,0,5.5,44.0,360,0,0,0,0,5,0.0,0,4,0.00,0.03,0.03,6.17,3,37,0,0,2025-07-20T23:14:22.601275Z,,,149065,0,0.0,,,,,,5,José Sá,GK,Wolverhampton,José Malheiro de Sá
